subbasn,ret_final,ar_sqkm,mean_discharge_m3y
4282.0,0.918649629194682,6802.950836,2.098331e+08
4283.0,0.859364602119685,4547.410053,3.4700828e+07
4284.0,0.6664,2273.705026,
4285.0,0.6664,2273.705026,0.0
4286.0,0.7457,4529.245809,11517.992
4287.0,0.7443,6802.950836,12110.427
4299.0,0.75,2273.705026,1.248533e+08
4300.0,0.6664,2273.705026,1.1831899e+07
4301.0,0.6664,2273.705026,5.598844e+06
4302.0,0.6664,2273.705026,2.4365252e+07
4303.0,0.685297742712621,4529.245809,1.9854667e+08
4304.0,0.886790332234248,4529.245809,1.0780681e+08
4305.0,0.6664,2273.705026,1.9179132e+07
4306.0,0.6664,2273.705026,1.0334464e+08
4307.0,0.6664,2273.705026,1.4915392e+08
4308.0,0.75,2273.705026,5.3906236e+07
4309.0,0.918505927135854,4547.410053,1.7301822e+08
4310.0,0.923289579629556,11332.19665,3.264669e+08
4311.0,0.748522098792033,4511.081566,3.1907725e+08
4316.0,0.645229089649711,4511.081566,3.3956787e+08
4317.0,0.75,2255.540783,1.0614125e+09
4318.0,0.75,2255.540783,3.967427e+07
4319.0,0.569385627527705,4511.081566,6.5800164e+07
4320.0,0.223195273762007,4529.245809,1.645757e+08
4321.0,0.363763928249769,4511.081566,2.702465e+08
4322.0,0.75,2255.540783,1.396182e+08
4323.0,0.75,2255.540783,1.1857639e+08
4324.0,0.75,2255.540783,7.580491e+07
4325.0,0.75,2255.540783,6.130695e+07
4326.0,0.75,2255.540783,7.346045e+07
4327.0,0.75,2255.540783,8.0233e+07
4328.0,0.019442714855932,2255.540783,8.8592744e+07
4329.0,0.75,2255.540783,6.856788e+07
4330.0,0.330033629654921,11241.02388,2.5504048e+08
4331.0,0.75,2255.540783,8.273562e+07
4332.0,0.998864767538201,4492.74155,1.13005304e+08
4333.0,0.6664,2255.540783,1.3069105e+08
4334.0,0.75,2255.540783,2.714769e+07
4335.0,0.75,2255.540783,1.5402075e+08
4336.0,0.75,2255.540783,6.144537e+08
4337.0,0.947510999510296,4511.081566,4.25476e+07
4338.0,0.5320688670574,4511.081566,9.157632e+07
4339.0,0.75,2255.540783,5.838156e+06
4340.0,0.847378259236327,4492.74155,6.936163e+07
4341.0,0.938653447817834,11241.02388,2.1994968e+08
4342.0,0.808149126561854,6766.622349,9.010064e+07
4343.0,0.75,2255.540783,3.0808108e+06
4344.0,0.75,2255.540783,
4345.0,0.995605170200033,4492.74155,1.20002344e+08
4346.0,0.75,2255.540783,2.1365534e+08
4347.0,0.75,2255.540783,1.4263235e+08
4348.0,0.75,2255.540783,0.0
4349.0,0.8198,11204.16935,9509.336
4363.0,0.94556545523213,20134.4579,1.3797878e+08
4364.0,0.292490515230128,4511.081566,5.616662e+07
4365.0,0.75,2255.540783,2.7537026e+07
4366.0,0.75,2255.540783,1.0778751e+08
4367.0,0.75,2255.540783,2.7051546e+07
4368.0,0.75,2255.540783,6.3314012e+07
4369.0,0.913708997076834,15733.76543,1.04096154e+09
4370.0,0.534470088504892,4492.74155,1.4036598e+08
4371.0,0.75,2255.540783,7.3481416e+07
4372.0,0.75,2255.540783,4.7861284e+07
4373.0,0.75,2255.540783,
4374.0,0.982423506109626,15751.92968,4.091332e+08
4375.0,0.701661464293724,4474.401535,4.092929e+08
4376.0,0.946200137256904,30779.57364,7.027917e+08
4377.0,0.995190120277013,6655.885531,1.0856125e+08
4378.0,0.75,2237.200767,1.870516e+07
4379.0,0.528769630228505,4455.887017,1.4739605e+08
4380.0,0.6664,2237.200767,8.433096e+07
4381.0,0.75,2237.200767,1.263275e+07
4382.0,0.75,2237.200767,2.327293e+07
4383.0,0.75,2237.200767,2.5355808e+07
4384.0,0.926368090626248,4492.74155,6.2254884e+07
4385.0,0.75,2237.200767,1.7110706e+07
4386.0,0.628559123642948,15733.76543,5.2238858e+08
4387.0,0.306069344257336,4474.401535,1.8680232e+08
4388.0,0.75,2237.200767,1.430775e+08
4389.0,0.75,2237.200767,1.6737362e+07
4390.0,0.7342010820392,11167.48932,3.9223402e+08
4391.0,0.838805716940231,4474.401535,7.3496024e+07
4392.0,0.6664,2237.200767,1.4955875e+07
4393.0,0.75,2237.200767,6.0275015e+06
4394.0,0.581236404196713,4474.401535,7.8499496e+07
4395.0,0.942800530383302,4474.401535,8.898428e+06
4396.0,0.906627735753479,4474.401535,6.7088e+07
4397.0,0.966657217027734,67736.41464,5.3492307e+08
4398.0,0.75,4455.887017,0.0
4411.0,0.584291115530982,4474.401535,9.409544e+07
4412.0,0.75,2237.200767,2.4062698e+07
4413.0,0.75,2237.200767,4.418278e+07
4414.0,0.75,2237.200767,6.658445e+07
4415.0,0.887653462050086,4437.372498,2.405145e+08
4416.0,0.979220338419502,21734.2454,9.432267e+08
4417.0,0.683695333527572,4418.684763,6.793006e+07
4418.0,0.75,2218.686249,7.910438e+06
4419.0,0.75,2218.686249,2.5860266e+07
4420.0,0.25020615725711,4437.372498,2.1595224e+08
4421.0,0.840241365081133,4418.684763,8.891276e+07
4422.0,0.75,2218.686249,
4423.0,0.75,2218.686249,8.4656984e+07
4424.0,0.75,2218.686249,7.069255e+07
4425.0,0.75,2218.686249,1.4886691e+07
4426.0,0.75,2218.686249,4.0983116e+07
4427.0,0.6664,2218.686249,2.0577698e+08
4428.0,0.75,2218.686249,9.668656e+07
4429.0,0.75,2218.686249,
4430.0,0.656148534462651,4437.372498,3.2399534e+07
4431.0,0.75,2218.686249,1.0375054e+07
4432.0,0.75,2218.686249,1.4225903e+07
4433.0,0.75,2218.686249,
4434.0,0.75,2218.686249,4.8097388e+07
4435.0,0.755823608228034,4437.372498,8.589924e+07
4436.0,0.74385497278858,13312.1175,5.6224492e+07
4437.0,0.75,2218.686249,
4438.0,0.75,2218.686249,0.0
4439.0,0.75,2218.686249,0.0
4449.0,0.565534760022959,4437.372498,6.4333908e+07
4450.0,0.75,2218.686249,7.447976e+07
4451.0,0.845211375428448,4455.887017,8.180256e+07
4452.0,0.75,2218.686249,1.2130379e+08
4453.0,0.967857820123198,4455.887017,1.10448296e+08
4454.0,0.75,2218.686249,1.0402174e+07
4455.0,0.75,2218.686249,1.4100262e+07
4456.0,0.75,2218.686249,
4457.0,0.75,2199.998514,1.7072138e+07
4458.0,0.75,2199.998514,1.730496e+08
4459.0,0.589823787176575,4399.997028,1.7091538e+08
4460.0,0.889610857136493,8724.384856,1.866649e+08
4461.0,0.75,2199.998514,3.054007e+07
4462.0,0.75,2199.998514,1.7341838e+08
4463.0,0.75,2199.998514,5.1513336e+07
4464.0,0.75,2199.998514,3.7630372e+07
4465.0,0.75,2199.998514,7.7448584e+07
4466.0,0.75,2199.998514,5.9284656e+07
4467.0,0.75,2199.998514,1.6069511e+07
4468.0,0.880702415228529,4418.684763,1.0286945e+08
4469.0,0.75,2199.998514,1.6125933e+07
4470.0,0.75,2199.998514,8.514964e+06
4471.0,0.75,2199.998514,1.0058344e+07
4472.0,0.75,2199.998514,1.0670868e+08
4473.0,0.886073033150237,4399.997028,1.5784223e+07
4474.0,0.75,2199.998514,6.872544e+06
4475.0,0.75,2199.998514,
4476.0,0.75,2199.998514,3.810005e+07
4477.0,0.75,2199.998514,1.976263e+07
4478.0,0.75,2199.998514,1.158786e+07
4479.0,0.75,2199.998514,7.920957e+06
4480.0,0.75,2199.998514,3.5607492e+07
4481.0,0.75,2199.998514,3.14227e+07
4482.0,0.938,65658.25473,6.413435e+07
4483.0,0.75,2199.998514,0.0
4484.0,0.75,2199.998514,0.0
4485.0,0.75,2199.998514,0.0
4505.0,0.517415856250073,4399.997028,9.564284e+07
4506.0,0.81579977682665,8837.369526,2.910844e+08
4507.0,0.75,2199.998514,3.8843452e+07
4508.0,0.75,2199.998514,1.532053e+07
4509.0,0.75,2199.998514,1.9883302e+07
4510.0,0.75,2181.138863,2.3619928e+08
4511.0,0.832410685686578,4343.247478,1.5647567e+09
4512.0,0.900946703361287,57467.86089,1.3023255e+09
4513.0,0.75,2181.138863,6.4819916e+07
4514.0,0.75,2181.138863,1.04657624e+08
4515.0,0.75,2181.138863,2.3668958e+07
4516.0,0.75,2181.138863,1.2073527e+08
4517.0,0.637191371103874,4362.277727,1.8312742e+08
4518.0,0.724695460459684,6543.41659,8.2676344e+07
4519.0,0.75,2181.138863,1.3049919e+07
4520.0,0.75,2181.138863,3.395202e+07
4521.0,0.919643989595272,21466.47987,4.4914595e+08
4522.0,0.75,2181.138863,
4523.0,0.75,2181.138863,2.709388e+07
4524.0,0.75,2181.138863,2.0939696e+07
4525.0,0.75,2181.138863,1.3344598e+07
4526.0,0.75,2181.138863,5.1212965e+06
4527.0,0.460982191180536,4362.277727,1.4907866e+07
4528.0,0.482747567117909,4362.277727,5.3456612e+07
4529.0,0.75,2181.138863,1.4587074e+07
4530.0,0.75,2181.138863,1.6271478e+06
4531.0,0.75,2181.138863,1.5696904e+06
4532.0,0.75,2181.138863,1.4220204e+07
4533.0,0.997298847207719,17161.96724,1.6449132e+07
4534.0,0.876094289647361,12817.71366,1.4338226e+07
4535.0,0.75,4381.137377,0.0
4536.0,0.7089,6581.135891,0.0
4537.0,0.9219,79233.01894,125112.05
4554.0,0.413644720348507,4362.277727,7.5093576e+07
4555.0,0.980043064509617,4343.247478,1.1128878e+08
4556.0,0.75,2181.138863,2.6178504e+08
4557.0,0.75,2181.138863,1.1775405e+08
4558.0,0.75,2181.138863,2.9426344e+07
4559.0,0.75,2181.138863,1.39382e+07
4560.0,0.75,2181.138863,2.1850774e+07
4561.0,0.38806885453371,4324.21723,3.7954512e+08
4562.0,0.574996967171677,4324.21723,8.304052e+07
4563.0,0.75,2162.108615,9.368039e+07
4564.0,0.75,2162.108615,5.7768188e+07
4565.0,0.75,2162.108615,3.0337746e+07
4566.0,0.75,2162.108615,2.9815054e+07
4567.0,0.75,2162.108615,3.254815e+07
4568.0,0.75,2162.108615,3.36761e+07
4569.0,0.75,2162.108615,2.9291968e+07
4570.0,0.75,2162.108615,1.9492756e+07
4571.0,0.75,2162.108615,6.363797e+07
4572.0,0.75,2162.108615,2.2459994e+07
4573.0,0.999749644744654,10791.34356,5.37911e+08
4574.0,0.796609556229409,6467.126333,3.6203107e+08
4575.0,0.786276115742512,6447.926821,3.074641e+08
4576.0,0.75,2162.108615,1.6765208e+08
4577.0,0.763369076442408,8571.468498,2.9968494e+07
4578.0,0.75,2162.108615,4.9991096e+07
4579.0,0.75,2162.108615,3.9401918e+06
4580.0,0.75,2162.108615,3.6766215e+06
4581.0,0.486384912668599,4324.21723,8.608263e+06
4582.0,0.75,2162.108615,2.8959568e+08
4583.0,0.995602849806955,10848.60357,9.2181376e+08
4584.0,0.911649340390324,12701.18422,1.4472849e+07
4585.0,0.022332769033376,10616.87566,1.0040792e+10
4586.0,0.991978160856141,4305.017718,1.9594854e+10
4587.0,0.75,2162.108615,
4588.0,0.75,4324.21723,500.9143
4602.0,0.75,2162.108615,1.3259542e+08
4603.0,0.75,2162.108615,5.6122036e+07
4604.0,0.75,2162.108615,1.8273586e+07
4605.0,0.75,2162.108615,1.4964908e+07
4606.0,0.75,2142.909103,1.5955915e+08
4607.0,0.75,2142.909103,2.0027104e+07
4608.0,0.75,2142.909103,1.9205066e+07
4609.0,0.75,2142.909103,1.594758e+07
4610.0,0.75,2142.909103,1.8779576e+07
4611.0,0.75,2142.909103,1.2486856e+07
4612.0,0.6664,2142.909103,1.0782911e+08
4613.0,0.75,2142.909103,6.4297736e+07
4614.0,0.75,2142.909103,4.3725588e+07
4615.0,0.75,2142.909103,
4616.0,0.75,2142.909103,1.8061266e+07
4617.0,0.728828085663963,8552.268986,1.8446693e+08
4618.0,0.75,2142.909103,9.983142e+06
4619.0,0.75,2142.909103,856563.4
4620.0,0.75,2142.909103,5.72207e+06
4621.0,0.75,2142.909103,6.120015e+06
4622.0,0.75,2142.909103,4.301694e+06
4623.0,0.75,2142.909103,3.7427458e+06
4624.0,0.362031100562039,4266.45078,4.1499804e+07
4625.0,0.113776307383998,4266.45078,8.85877e+07
4626.0,0.927448555644939,8474.466185,4.3682584e+07
4627.0,0.75,2142.909103,
4628.0,0.75,2142.909103,6.2799625e+06
4629.0,0.90828797143538,12915.05315,1.26531224e+08
4630.0,0.326150330141128,8454.767044,1.6590845e+07
4631.0,0.995923805204995,40597.8971,46231.285
4638.0,0.44099080023829,4285.818206,1.0378333e+08
4639.0,0.75,2142.909103,7.219928e+06
4640.0,0.75,2142.909103,1.5708623e+07
4641.0,0.75,2142.909103,2.0464988e+07
4642.0,0.75,2142.909103,1.1409285e+07
4643.0,0.75,2142.909103,1.3480833e+07
4644.0,0.972217482642701,4227.549379,1.8287221e+08
4645.0,0.483698207553624,6370.625031,5.1030173e+08
4646.0,0.249178423566227,4247.083354,1.6362667e+08
4647.0,0.817402150606824,4247.083354,9.330807e+07
4648.0,0.6664,2123.541677,1.5696106e+07
4649.0,0.6664,2123.541677,1.1222672e+07
4650.0,0.7457,2123.541677,
4651.0,0.6664,2123.541677,4.128095e+07
4652.0,0.6664,2123.541677,2.3937858e+07
4653.0,0.6664,2123.541677,8.260809e+06
4654.0,0.6664,2123.541677,2.0263144e+07
4655.0,0.75,2123.541677,1.649006e+07
4656.0,0.75,2123.541677,1.4418954e+07
4657.0,0.75,2123.541677,2.3257048e+07
4658.0,0.6664,2123.541677,3.975577e+07
4659.0,0.7457,2123.541677,
4660.0,0.6664,2123.541677,8.042454e+07
4661.0,0.6664,2123.541677,5.7829548e+07
4662.0,0.731765333717504,6351.091056,3.534085e+07
4663.0,0.785232844704496,10500.1742,8.694156e+07
4664.0,0.6664,2123.541677,9.212862e+06
4665.0,0.6664,2123.541677,3.530686e+07
4666.0,0.557422253091092,4227.549379,4.729534e+07
4667.0,0.870512398439648,4227.549379,2.2218208e+07
4668.0,0.75,2123.541677,5.817118e+06
4669.0,0.75,2123.541677,4.2944175e+06
4670.0,0.842708435032424,10675.81066,1.3191542e+08
4671.0,0.9021,39440.6709,1.00478706e+06
4672.0,0.999893488077267,10420.72398,1.7409749e+06
4673.0,0.6664,8376.303593,1.2815538e+06
4674.0,0.983994861502869,83287.00375,6.850683e+07
4684.0,0.75,2123.541677,5.75402e+07
4685.0,0.75,2123.541677,3.659642e+07
4686.0,0.365878730455441,4247.083354,7.1752216e+07
4687.0,0.75,2123.541677,3.791659e+07
4689.0,0.731603892799912,4188.316264,1.914221e+08
4690.0,0.932648311591881,6331.557082,2.42359e+08
4691.0,0.582619709659581,4208.015405,2.9629203e+08
4692.0,0.75,2104.007702,1.3775923e+08
4693.0,0.610080841240652,4208.015405,7.6451736e+07
4694.0,0.961929438858213,12682.64814,3.9441645e+08
4695.0,0.75,2104.007702,4.5460024e+07
4696.0,0.75,2104.007702,4.617929e+06
4697.0,0.75,2104.007702,
4698.0,0.75,2104.007702,2.4331864e+07
4699.0,0.75,2104.007702,5.8308416e+07
4700.0,0.75,2104.007702,2.0110652e+07
4701.0,0.75,2104.007702,1.8160712e+07
4702.0,0.75,2104.007702,3.213041e+07
4703.0,0.75,2104.007702,6.232972e+07
4704.0,0.6664,2104.007702,2.053971e+07
4705.0,0.332827947678343,4188.316264,1.185623e+08
4706.0,0.75,2104.007702,4.0603424e+07
4707.0,0.878568307597467,10401.51613,1.2882596e+08
4708.0,0.984383977688811,16271.41445,3.9689216e+07
4709.0,0.865370379709745,10321.4165,616354.7
4710.0,0.988469263526856,217358.8795,3.9070502e+08
4711.0,0.343922787637593,6252.761916,7.204673e+07
4712.0,0.962862391395371,6272.624826,9.216436e+07
4715.0,0.77542888803015,12545.08588,2.5798811e+08
4716.0,0.75,2104.007702,3.9889052e+07
4717.0,0.75,2104.007702,1.01521016e+08
4719.0,0.75,2084.308562,1.8502752e+09
4720.0,0.6664,2084.308562,3.531563e+08
4721.0,0.75,2084.308562,1.8878412e+07
4722.0,0.790019086128796,6252.925685,5.0206464e+08
4723.0,0.484768406848467,4168.617123,1.3187376e+08
4724.0,0.6664,2084.308562,7.778477e+07
4725.0,0.506606986101983,6272.624826,7.237688e+07
4726.0,0.6664,2084.308562,4.2019296e+07
4727.0,0.75,2084.308562,6.19445e+07
4728.0,0.75,2084.308562,8.55982e+07
4729.0,0.75,2084.308562,9.671221e+07
4730.0,0.75,2084.308562,9.922745e+07
4731.0,0.75,2084.308562,8.603566e+07
4732.0,0.28857223735756,4148.754213,3.430026e+08
4733.0,0.66963242122043,6213.199865,2.4160558e+08
4734.0,0.75,2084.308562,7.078571e+07
4735.0,0.75,2084.308562,1.6239018e+08
4736.0,0.500508128042495,4148.754213,8.669109e+07
4737.0,0.75,2084.308562,2.1545765e+08
4738.0,0.75,2084.308562,9.349226e+07
4739.0,0.75,2084.308562,1.9193654e+07
4740.0,0.75,2084.308562,1.8343002e+07
4741.0,0.6664,2084.308562,1.5805194e+07
4742.0,0.75,2084.308562,1.0001578e+08
4743.0,0.75,2084.308562,1.6503464e+08
4744.0,0.39413598527491,4148.754213,1.2312337e+08
4745.0,0.75,2084.308562,6.325323e+07
4746.0,0.29058731919851,12446.26264,3.1051613e+08
4749.0,0.860511434997045,4148.754213,9.521722e+07
4750.0,0.75,2084.308562,4.932622e+07
4751.0,0.75,2084.308562,7.325308e+06
4752.0,0.75,2064.445652,3.6754452e+07
4753.0,0.6664,2064.445652,1.3557963e+08
4754.0,0.75,2064.445652,8.843309e+07
4755.0,0.952331759591271,4148.754213,7.059756e+07
4756.0,0.75,2064.445652,6.294321e+06
4757.0,0.932680037137203,10282.17773,6.349522e+08
4758.0,0.75,2064.445652,6.31647e+07
4759.0,0.75,2064.445652,1.0508856e+08
4760.0,0.961930612943846,12446.26264,4.0769376e+08
4761.0,0.636161254449583,4108.866038,1.637061e+08
4762.0,0.208713652426959,4108.866038,1.684557e+08
4763.0,0.6664,2064.445652,3.0107117e+08
4764.0,0.75,2064.445652,1.2079538e+08
4765.0,0.75,2064.445652,1.4324896e+07
4766.0,0.75,2064.445652,1.3030659e+07
4767.0,0.626082180956306,6173.31169,1.09962584e+08
4768.0,0.106128600181216,4128.891303,1.3419302e+08
4769.0,0.75,2064.445652,1.3817452e+07
4770.0,0.6664,2064.445652,
4771.0,0.75,2064.445652,1.8749926e+07
4772.0,0.612002529812786,4128.891303,1.6085862e+08
4776.0,0.75,2064.445652,2.289941e+07
4777.0,0.75,2064.445652,7.545773e+06
4778.0,0.75,2064.445652,3.2120626e+07
4779.0,0.75,2064.445652,3.329596e+07
4781.0,0.75,2044.420386,2.8861398e+07
4782.0,0.75,2044.420386,9.8545704e+07
4783.0,0.800035742453292,4088.840773,2.6628334e+08
4784.0,0.75,2044.420386,8.794218e+06
4785.0,0.940329601597032,4088.840773,4.6466976e+08
4786.0,0.87125265365165,20098.81467,5.8685786e+08
4787.0,0.513666645856058,4068.654582,1.67875e+09
4788.0,0.544764161147333,4108.866038,1.3480768e+08
4789.0,0.75,2044.420386,7.731062e+07
4790.0,0.345211727485911,4088.840773,9.3461336e+07
4791.0,0.962758169980108,6133.261159,1.11156856e+08
4792.0,0.75,2044.420386,1.1081701e+07
4793.0,0.75,2044.420386,1.8217068e+07
4794.0,0.411063537949577,6153.286424,1.7962261e+08
4795.0,0.75,2044.420386,1.5109253e+07
4796.0,0.75,2044.420386,1.892783e+07
4797.0,0.75,2044.420386,1.8066758e+07
4798.0,0.75,2044.420386,2.6291706e+07
4799.0,0.75,2044.420386,9.24275e+07
4800.0,0.75,2044.420386,6.5723148e+07
4801.0,0.877357277024254,4108.866038,4.128199e+07
4802.0,0.786139095806303,4088.840773,9.133354e+07
4809.0,0.751950144304719,10242.1272,3.224829e+08
4810.0,0.75,2044.420386,1.1665793e+07
4811.0,0.75,2044.420386,6.523847e+07
4812.0,0.75,2044.420386,4.0588304e+07
4813.0,0.75,2024.234195,2.2181752e+07
4814.0,0.75,2024.234195,8.350452e+07
4815.0,0.643554884682997,4048.468391,1.5961194e+08
4816.0,0.75,2024.234195,5.6339172e+07
4817.0,0.75,2024.234195,1.8160493e+08
4818.0,0.913521162950273,19645.42401,1.1340943e+09
4819.0,0.856437914445011,50315.44311,9.890218e+08
4820.0,0.528205772997912,4028.122719,1.8236715e+08
4821.0,0.75,2024.234195,6.0643188e+07
4822.0,0.75,2024.234195,2.2563733e+08
4823.0,0.75,2024.234195,4.420894e+07
4824.0,0.75,2024.234195,2.8828894e+07
4825.0,0.75,2024.234195,1.3804232e+08
4826.0,0.75,2024.234195,5.8292424e+07
4827.0,0.75,2024.234195,
4828.0,0.75,2024.234195,3.6513936e+07
4829.0,0.75,2024.234195,2.1496074e+07
4830.0,0.75,2024.234195,2.0226192e+07
4831.0,0.75,2024.234195,1.1728206e+07
4832.0,0.86637312552362,10141.35717,4.7895373e+08
4833.0,0.81376480178751,12266.36139,6.3085786e+08
4834.0,0.58850650039312,8177.52062,4.6846346e+08
4835.0,0.75,2024.234195,4.198519e+07
4836.0,0.75,2024.234195,6.611334e+07
4837.0,0.75,2024.234195,5.5330995e+06
4838.0,0.75,2024.234195,1.5049093e+08
4839.0,0.75,2024.234195,3.284409e+08
4840.0,0.75,2024.234195,6.2552748e+07
4841.0,0.276674596723691,6113.074968,1.8844918e+08
4842.0,0.145829348884258,4068.654582,6.6270256e+07
4851.0,0.809722275243262,23901.87819,2.8618922e+08
4852.0,0.75,2024.234195,7.629114e+07
4853.0,0.863452166501319,10039.63027,3.171407e+08
4854.0,0.777710806678639,4028.122719,5.505827e+07
4855.0,0.75,2024.234195,1.0998196e+07
4856.0,0.75,2024.234195,1.2363404e+07
4857.0,0.75,2003.888523,2.2056548e+07
4858.0,0.75,2003.888523,3.363635e+07
4859.0,0.75,2003.888523,2.866288e+08
4860.0,0.75,2003.888523,9.395139e+07
4861.0,0.745277197509923,3987.273355,1.9526973e+08
4862.0,0.75,2003.888523,5.3032476e+07
4863.0,0.75,2003.888523,6.1101132e+07
4864.0,0.282002464658502,3987.273355,5.0821334e+08
4865.0,0.48135397421902,5949.997952,1.9142802e+08
4866.0,0.75,2003.888523,
4867.0,0.75,2003.888523,1.1705897e+07
4868.0,0.75,2003.888523,1.6256142e+07
4869.0,0.75,2003.888523,5.746878e+07
4870.0,0.75,2003.888523,2.007806e+07
4871.0,0.75,2003.888523,3.0059554e+07
4872.0,0.559555977465424,4007.777047,9.166047e+07
4873.0,0.75,2003.888523,1.1114922e+08
4874.0,0.618101190276163,6052.356914,6.6604508e+07
4875.0,0.75,2003.888523,5.2937875e+06
4876.0,0.75,2003.888523,8.1504675e+06
4877.0,0.75,2003.888523,2.432317e+07
4878.0,0.75,2003.888523,1.3174422e+07
4879.0,0.75,2003.888523,1.9808499e+09
4880.0,0.75,2003.888523,1.1987018e+08
4883.0,0.75,2003.888523,6.178309e+08
4884.0,0.75,2003.888523,2.4786558e+07
4885.0,0.75,2003.888523,2.3465706e+07
4886.0,0.75,2003.888523,
4887.0,0.75,1983.384832,4.4034664e+07
4888.0,0.75,1983.384832,9.557214e+07
4889.0,0.402096480746689,3987.273355,2.096803e+08
4890.0,0.75,1983.384832,3.411365e+08
4891.0,0.883943632173409,3946.109429,2.3494552e+08
4892.0,0.698071371970609,9708.778863,4.875154e+08
4893.0,0.74395234850968,21149.4854,6.1362374e+08
4894.0,0.665079214833041,3946.109429,2.5224371e+08
4895.0,0.623914928951089,3946.109429,2.3447926e+08
4896.0,0.774850182930344,11650.68817,2.9179955e+08
4897.0,0.616462330375041,5888.018741,5.5258176e+08
4898.0,0.35981785986383,3946.109429,3.234707e+08
4899.0,0.87002510579248,15450.17697,6.182867e+08
4900.0,0.285077755866959,3946.109429,1.1848034e+08
4901.0,0.738869433656806,11671.80902,2.1028173e+08
4902.0,0.713429473698414,17371.26793,6.746426e+08
4903.0,0.346906921451535,3946.109429,3.7701107e+08
4904.0,0.820448698502873,11692.62431,2.679055e+08
4905.0,0.75,1983.384832,3.6280733e+08
4906.0,0.983404021181135,24928.00383,1.3145681e+09
4907.0,0.61872449301103,3966.769664,1.0090891e+08
4908.0,0.75,1983.384832,9.822837e+07
4909.0,0.75,1983.384832,1.2728419e+07
4910.0,0.75,1983.384832,1.0990811e+07
4911.0,0.75,1983.384832,8.1942664e+07
4912.0,0.75,1983.384832,5.1094424e+07
4913.0,0.884588726509853,3946.109429,1.2127203e+08
4914.0,0.75,1983.384832,4.590611e+07
4915.0,0.882103486192843,3987.273355,3.4958404e+07
4916.0,0.547902989089702,7974.54671,2.680168e+08
4924.0,0.75,1983.384832,
4925.0,0.75,1983.384832,3.4685896e+07
4926.0,0.552476173247682,3966.769664,5.5045372e+07
4927.0,0.75,1983.384832,2.0185202e+07
4928.0,0.75,1983.384832,2.822279e+07
4929.0,0.75,1983.384832,
4930.0,0.7457,1962.724597,4.0167636e+07
4931.0,0.6664,1962.724597,4.182817e+07
4932.0,0.896743851573273,5929.494261,3.1143277e+08
4933.0,0.83177099638814,3904.633909,1.3909462e+08
4934.0,0.75,1962.724597,9.194176e+07
4935.0,0.746655674923341,7746.514878,1.3625674e+08
4936.0,0.75,1962.724597,9.909306e+07
4937.0,0.518217791922976,7767.483706,2.2073346e+08
4938.0,0.75,1962.724597,2.9537075e+08
4939.0,0.75,1962.724597,8.2018205e+06
4940.0,0.7457,1962.724597,4.4866228e+07
4941.0,0.6664,1962.724597,5.2463684e+07
4942.0,0.6664,1962.724597,8.946733e+07
4943.0,0.6664,1962.724597,6.3509665e+06
4944.0,0.75,1962.724597,4.4320164e+07
4945.0,0.6664,1962.724597,5.967374e+07
4946.0,0.6664,1962.724597,3.3238936e+07
4947.0,0.6664,1962.724597,8.683235e+07
4948.0,0.3065074069964,3904.633909,2.2551373e+08
4949.0,0.887464697984971,3904.633909,9.441721e+07
4950.0,0.75,1962.724597,5.7666252e+07
4951.0,0.75,1962.724597,3.524078e+07
4952.0,0.75,1962.724597,2.7251072e+07
4953.0,0.75,1962.724597,1.1863734e+08
4954.0,0.6664,1962.724597,4.160286e+07
4955.0,0.6664,1962.724597,8.368339e+07
4958.0,0.6664,1962.724597,1.1607459e+07
4959.0,0.75,1962.724597,4.960271e+07
4960.0,0.727813755606746,3925.449194,4.305374e+07
4961.0,0.75,1962.724597,1.458053e+07
4962.0,0.6664,1962.724597,2.3910028e+07
4963.0,0.6664,1962.724597,
4964.0,0.75,1941.909312,2.4889346e+07
4965.0,0.539094184352305,3883.818624,1.0831467e+08
4966.0,0.75,1941.909312,3.3115827e+09
4967.0,0.909205254310582,41995.22283,5.675378e+08
4968.0,0.866778421834739,138586.7907,1.3716157e+09
4969.0,0.761961491077978,11525.33887,3.296406e+08
4970.0,0.630939027560663,3862.849796,1.289168e+08
4971.0,0.982542613731317,9583.429556,4.276331e+08
4972.0,0.6664,1941.909312,2.0287824e+07
4973.0,0.75,1941.909312,2.7882334e+07
4974.0,0.75,1941.909312,7.858919e+07
4975.0,0.75,1941.909312,1.5157447e+07
4976.0,0.75,1941.909312,
4977.0,0.989885707912826,3904.633909,1.3588338e+08
4978.0,0.566690888585133,3862.849796,7.446729e+07
4979.0,0.434814181307826,3883.818624,1.5567264e+08
4980.0,0.764562892414095,3883.818624,1.9477382e+08
4981.0,0.6664,1941.909312,6.1051504e+07
4982.0,0.75,1941.909312,1.7659242e+08
4983.0,0.75,1941.909312,3.872843e+07
4984.0,0.994172003495547,23531.41473,2.771105e+08
4990.0,0.75,1941.909312,4.0038736e+07
4991.0,0.75,1941.909312,2.0486864e+07
4992.0,0.75,1941.909312,6.104082e+07
4993.0,0.75,1941.909312,5.6216744e+07
4994.0,0.75,1941.909312,5.709457e+07
4995.0,0.75,1920.940484,1.2955051e+07
4996.0,0.75,1920.940484,1.2352107e+07
4997.0,0.75,1920.940484,1.4002847e+07
4998.0,0.6664,1920.940484,2.197579e+07
4999.0,0.75,1920.940484,4.0331188e+07
