Unique_ID,Std_Value_m3,Gear_Category,Natural Discharge Upstream,Land Surface Runoff Local,Lake Volume Upstream,Reservoir Volume Upstream,River Area Local,River Area Upstream,River Volume Local,River Volume Upstream,Elevation Local,Elevation Upstream,Terrain Slope Local,Terrain Slope Upstream,Stream Gradient Local,Temperature Local,Temperature Upstream,Precipitation Local,Precipitation Upstream,Potential Evap Local,Potential Evap Upstream,Actual Evap Local,Actual Evap Upstream,Cropland Extent Local,Cropland Extent Upstream,Pasture Extent Local,Pasture Extent Upstream,Wetland All Local,Wetland All Upstream,Wetland Land Local,Wetland Land Upstream,Population Local,Population Upstream,Urban Extent Local,Urban Extent Upstream,Road Density Local,Road Density Upstream,Human Footprint Local,Human Footprint Upstream,Human Dev Index Local,HYBAS_ID
REC_01264,4650.0,Pumps,53.667,628.0,500000000.0,0.0,608360.0,7366350.0,872227.0,5352790.0,21.0,26.0,0.0,0.0,0.4,16.900000000000002,16.8,1261.0,1191.0,1085.0,1071.0,985.0,965.0,47.0,50.0,2.0,1.0,100.0,15.0,39.0,8.0,4538.0,962854.0,5.0,7.0,363.0,180.0,9.4,13.9,0.739,4120768240.0
REC_01265,4639.0,Pumps,13414.944,706.0,40932000000.0,22514000000.0,3489370.0,4460585630.0,40209410.0,17776540000.0,539.0,2624.0,20.900000000000002,16.0,13.4,16.7,7.9,1111.0,844.0,1107.0,922.0,920.0,679.0,16.0,17.0,45.0,44.0,8.0,1.0,0.0,0.0,47271.0,150090469.0,24.0,4.0,1014.0,171.0,16.6,10.100000000000001,0.732,4120733560.0
REC_01266,4633.0,Other/Unknown,99.989,167.0,86000000.0,34000000.0,383370.00000000006,41801580.0,579002.0,37301262.0,999.0,1919.0,15.200000000000001,13.0,19.8,11.8,7.7,688.0,561.0,1028.0,918.0,585.0,481.0,46.0,51.0,14.0,35.0,0.0,0.0,0.0,0.0,30456.0,5795562.0,1.0,5.0,504.0,297.0,14.600000000000001,14.700000000000001,0.738,4121384620.0
REC_01267,4630.0,Bulk Water,11.148,2191.0,55000000.0,0.0,695200.0,695200.0,413462.0,413462.0,1169.0,1169.0,17.2,17.2,41.1,18.900000000000002,18.900000000000002,3023.0,3023.0,1331.0,1331.0,1061.0,1061.0,15.0,15.0,2.0,2.0,2.0,2.0,0.0,0.0,94528.0,94528.0,8.0,8.0,512.0,512.0,15.3,15.3,0.558,4120824790.0
REC_01269,4600.0,Bulk Water,21.317,163.0,1325000000.0,1320000000.0,311140.0,4870480.0,304973.0,2724856.0,433.0,918.0,6.2,15.4,8.700000000000001,13.200000000000001,11.0,679.0,751.0,1196.0,1064.0,577.0,638.0,37.0,13.0,53.0,39.0,2.0,0.0,0.0,0.0,47675.0,587830.0,11.0,4.0,365.0,172.0,13.8,12.3,0.719,4120639090.0
REC_01271,4600.0,Other/Unknown,771.37,1100.0,1348000000.0,950000000.0,817600.0,103460560.0,3318399.0,165499656.0,12.0,167.0,0.2,8.200000000000001,0.2,17.8,17.1,1460.0,1699.0,1145.0,1144.0,1094.0,1071.0,48.0,20.0,1.0,4.0,95.0,12.0,12.0,8.0,21717.0,4942802.0,22.0,10.0,8.0,257.0,7.6000000000000005,11.5,0.7030000000000001,4120794670.0
REC_01272,4567.0,Other/Unknown,193.281,117.0,1001000000.0,922000000.0,1253010.0,77881570.0,3160453.0,81800602.0,382.0,1609.0,0.5,12.5,1.1,15.0,9.1,524.0,609.0,1225.0,956.0,446.0,516.0,47.0,47.0,2.0,28.0,4.0,0.0,0.0,0.0,812146.0,17540381.0,82.0,9.0,36638.0,748.0,34.5,15.200000000000001,0.738,4120632530.0
REC_01273,4550.0,Pumps,53.667,628.0,500000000.0,0.0,608360.0,7366350.0,872227.0,5352790.0,21.0,26.0,0.0,0.0,0.4,16.900000000000002,16.8,1261.0,1191.0,1085.0,1071.0,985.0,965.0,47.0,50.0,2.0,1.0,100.0,15.0,39.0,8.0,4538.0,962854.0,5.0,7.0,363.0,180.0,9.4,13.9,0.739,4120768240.0
REC_01274,4530.0,Bulk Water,18.962,1896.0,0.0,0.0,502510.0,989590.0,281805.0,487939.0,942.0,1217.0,6.5,9.4,33.2,21.700000000000003,19.8,2373.0,2597.0,1515.0,1460.0,1363.0,1346.0,42.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,206628.0,454084.0,69.0,48.0,211.0,144.0,22.1,18.900000000000002,0.7010000000000001,5120208150.0
REC_01275,4516.67,Bulk Water,2.842,17.0,3000000.0,0.0,22320.000000000004,1446819.9999999998,15475.0,394744.0,1020.0,1370.0,0.0,3.7,0.0,7.0,4.9,232.0,269.0,1007.0,917.0,207.0,240.0,15.0,20.0,51.0,62.0,86.0,4.0,8.0,2.0,111.0,86441.0,0.0,0.0,29.0,92.0,6.4,8.9,0.767,4120420870.0
REC_01277,4500.0,Bulk Water,1.119,337.0,0.0,0.0,140700.0,140700.0,37119.0,37119.0,23.0,23.0,0.6000000000000001,0.6000000000000001,1.1,16.1,16.1,937.0,937.0,1094.0,1094.0,795.0,795.0,80.0,80.0,2.0,2.0,2.0,2.0,2.0,2.0,249061.0,249061.0,80.0,80.0,5839.0,5838.0,30.1,30.1,0.7010000000000001,4120712250.0
REC_01278,4500.0,Bulk Water,1.119,337.0,0.0,0.0,140700.0,140700.0,37119.0,37119.0,23.0,23.0,0.6000000000000001,0.6000000000000001,1.1,16.1,16.1,937.0,937.0,1094.0,1094.0,795.0,795.0,80.0,80.0,2.0,2.0,2.0,2.0,2.0,2.0,249061.0,249061.0,80.0,80.0,5839.0,5838.0,30.1,30.1,0.7010000000000001,4120712250.0
REC_01279,4500.0,Bulk Water,6986.722,742.0,44618000000.0,25545000000.0,2074240.0,1689617340.0,19001518.0,5255421500.0,66.0,733.0,7.7,12.4,2.5,22.3,19.0,1475.0,1385.0,1350.0,1238.0,1149.0,1029.0,7.0,16.0,2.0,36.0,45.0,1.0,39.0,0.0,3164.0,56523414.0,39.0,6.0,372.0,176.0,10.8,12.0,0.775,4120977400.0
REC_01280,4500.0,Bulk Water,3.579,448.0,5000000.0,0.0,198560.00000000003,198560.00000000003,32906.0,32906.0,22.0,11.0,1.1,1.3,2.7,14.5,14.600000000000001,1129.0,1124.0,1168.0,1162.0,902.0,898.0,26.0,26.0,0.0,0.0,31.0,11.0,31.0,10.0,4377.0,4377.0,0.0,0.0,634.0,1356.0,10.8,13.3,0.9500000000000001,7120041940.0
REC_01281,4500.0,Bulk Water,7.681,985.0,1000000.0,0.0,323140.0,323140.0,82098.0,82098.0,5.0,0.0,1.0,0.5,0.9,22.400000000000002,22.5,1705.0,1714.0,1305.0,1305.0,1159.0,1159.0,56.0,57.0,0.0,0.0,100.0,100.0,94.0,94.0,552262.0,552262.0,90.0,75.0,2402.0,1383.0,34.0,34.1,0.775,4120012820.0
REC_01282,4500.0,Bulk Water,336.053,433.0,7659000000.0,861000000.0,1308520.0,68157130.0,3765857.0,88026867.0,9.0,51.0,0.4,2.8000000000000003,0.7000000000000001,16.2,15.700000000000001,1070.0,1141.0,1026.0,1057.0,905.0,941.0,0.0,52.0,0.0,1.0,1.0,20.0,0.0,5.0,2875564.0,26666674.0,100.0,42.0,8950.0,1926.0,40.5,20.8,0.864,4120726950.0
REC_01283,4500.0,Bulk Water,366.636,430.0,7892000000.0,861000000.0,926770.0000000001,73841340.0,2731536.0,93778063.0,7.0,46.0,0.4,2.6,0.8,16.1,15.8,1058.0,1131.0,1014.0,1055.0,895.0,934.0,3.0,53.0,0.0,1.0,12.0,20.0,0.0,6.0,1416438.0,35076922.0,100.0,45.0,7758.0,2036.0,35.9,21.5,0.864,4120726010.0
REC_01284,4500.0,Other/Unknown,0.042,9.0,0.0,0.0,21500.0,21500.0,2491.0,2491.0,546.0,546.0,0.2,0.2,0.1,-0.2,-0.2,285.0,284.0,775.0,775.0,261.0,261.0,0.0,0.0,99.0,99.0,83.0,83.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,1.3,1.3,0.767,4120153810.0
REC_01285,4500.0,Other/Unknown,0.0,1.0,36000000.0,0.0,44300.0,131510.0,10280.0,21910.0,1343.0,1499.0,8.5,5.1000000000000005,16.5,7.800000000000001,6.9,78.0,87.0,1111.0,1064.0,75.0,85.0,0.0,0.0,36.0,19.0,3.0,0.0,0.0,0.0,53.0,318.0,0.0,0.0,0.0,0.0,1.1,0.6000000000000001,0.767,4120461930.0
REC_01286,4500.0,Bulk Water,3369.147,345.0,30776000000.0,27057000000.0,8169420.0,1358012810.0,70495227.0,3931415500.0,12.0,433.0,0.2,2.4000000000000004,0.7000000000000001,27.900000000000002,26.3,1154.0,1130.0,1566.0,1765.0,876.0,789.0,72.0,55.0,3.0,3.0,8.0,2.0,0.0,1.0,82423.0,71720586.0,54.0,5.0,660.0,336.0,25.400000000000002,16.8,0.641,4121575250.0
REC_01287,4500.0,Nets,0.051,16.0,0.0,0.0,23010.0,23010.0,2660.0,2660.0,37.0,37.0,0.0,0.0,0.2,22.8,22.8,178.0,178.0,1804.0,1804.0,147.0,147.0,16.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,7879.0,7879.0,5.0,5.0,599.0,599.0,17.1,17.1,0.649,2120770520.0
REC_01288,4500.0,Pumps,0.366,81.0,0.0,0.0,92760.0,92760.0,16044.0,16044.0,145.0,145.0,0.30000000000000004,0.4,0.8,4.800000000000001,4.800000000000001,457.0,457.0,858.0,858.0,397.0,397.0,74.0,74.0,13.0,13.0,0.0,0.0,0.0,0.0,39694.0,39694.0,16.0,16.0,486.0,486.0,16.900000000000002,16.900000000000002,0.759,4120264310.0
REC_01289,4500.0,Pumps,2091.394,164.0,36299000000.0,16260000000.0,3039690.0,1218669380.0,19492154.0,2554852250.0,76.0,392.0,0.2,4.3,0.5,3.1,1.8,551.0,543.0,809.0,794.0,473.0,467.0,74.0,32.0,6.0,23.0,20.0,4.0,20.0,3.0,53725.0,54355801.0,44.0,3.0,935.0,134.0,28.6,10.5,0.748,4120208080.0
REC_01290,4500.0,Bulk Water,6.248,449.0,53000000.0,0.0,330580.0,1178620.0,207422.0,586109.0,48.0,63.0,1.3,0.5,1.0,28.400000000000002,28.400000000000002,1150.0,1096.0,1716.0,1734.0,896.0,890.0,47.0,55.0,4.0,4.0,3.0,4.0,1.0,3.0,76070.0,361017.0,48.0,31.0,477.0,327.0,32.1,26.400000000000002,0.773,4121136260.0
REC_01291,4500.0,Bulk Water,4.602,1081.0,7000000.0,0.0,347390.0,347390.0,115761.0,115761.0,62.0,62.0,4.6000000000000005,4.6000000000000005,2.6,22.400000000000002,22.400000000000002,1923.0,1923.0,1270.0,1270.0,1133.0,1133.0,37.0,37.0,3.0,3.0,2.0,2.0,0.0,0.0,507072.0,507072.0,81.0,81.0,3205.0,3205.0,33.6,33.6,0.775,4121531860.0
REC_01292,4500.0,Bulk Water,4.602,1081.0,7000000.0,0.0,347390.0,347390.0,115761.0,115761.0,62.0,62.0,4.6000000000000005,4.6000000000000005,2.6,22.400000000000002,22.400000000000002,1923.0,1923.0,1270.0,1270.0,1133.0,1133.0,37.0,37.0,3.0,3.0,2.0,2.0,0.0,0.0,507072.0,507072.0,81.0,81.0,3205.0,3205.0,33.6,33.6,0.775,4121531860.0
REC_01293,4500.0,Other/Unknown,4.456,1091.0,2000000.0,0.0,311200.0,311200.0,121905.0,121905.0,12.0,12.0,0.1,0.1,0.1,17.900000000000002,17.900000000000002,1496.0,1496.0,1156.0,1156.0,1087.0,1087.0,40.0,40.0,2.0,2.0,100.0,100.0,30.0,30.0,9455.0,9455.0,2.0,2.0,171.0,171.0,9.1,9.1,0.7030000000000001,4120794360.0
REC_01294,4500.0,Bulk Water,6.028,1146.0,0.0,0.0,99070.0,99070.0,12478.0,12478.0,6.0,4.0,0.4,0.5,1.6,26.6,26.700000000000003,2064.0,2062.0,1645.0,1644.0,1550.0,1549.0,22.0,23.0,4.0,4.0,100.0,99.0,100.0,99.0,199087.0,199087.0,0.0,0.0,14.0,21.0,19.1,19.6,0.789,4120020800.0
REC_01295,4486.0,Pumps,13242.007,710.0,40898000000.0,22514000000.0,10796040.0,4366999060.0,122702906.0,16941180000.0,454.0,2640.0,14.9,15.9,34.1,17.0,7.9,1245.0,840.0,1128.0,921.0,1020.0,677.0,50.0,17.0,34.0,44.0,4.0,1.0,0.0,0.0,188841.0,148564750.0,29.0,4.0,656.0,171.0,18.400000000000002,10.100000000000001,0.732,4121426430.0
REC_01296,4480.0,Bulk Water,554.545,17.0,48462000000.0,31078000000.0,1970870.0,302919160.0,7138545.0,603083500.0,2039.0,3962.0,15.0,10.100000000000001,20.6,6.4,-1.2000000000000002,465.0,504.0,985.0,691.0,402.0,435.0,9.0,1.0,59.0,81.0,15.0,4.0,0.0,3.0,8351.0,1476508.0,1.0,0.0,246.0,75.0,14.700000000000001,8.200000000000001,0.674,4120589930.0
REC_01297,4466.67,Bulk Water,7.338,16.0,43000000.0,0.0,193030.0,4800240.0,171330.0,1720487.0,1021.0,1306.0,0.0,3.0,0.1,7.0,5.7,227.0,183.0,1009.0,954.0,203.0,168.0,53.0,19.0,30.0,66.0,27.0,0.0,3.0,0.0,826.0,1252476.0,0.0,1.0,114.0,175.0,9.3,8.8,0.767,4120421970.0
REC_01299,4400.0,Bulk Water,7.176,886.0,49000000.0,0.0,388500.0,693930.0,213213.0,316478.0,119.0,221.0,7.7,10.9,5.5,25.200000000000003,24.700000000000003,1447.0,1479.0,1331.0,1320.0,965.0,966.0,22.0,16.0,63.0,38.0,0.0,0.0,0.0,0.0,35693.0,61966.0,12.0,6.0,682.0,446.0,15.8,13.100000000000001,0.722,4121070120.0
REC_01300,4400.0,Bulk Water,6.248,449.0,53000000.0,0.0,330580.0,1178620.0,207422.0,586109.0,48.0,63.0,1.3,0.5,1.0,28.400000000000002,28.400000000000002,1150.0,1096.0,1716.0,1734.0,896.0,890.0,47.0,55.0,4.0,4.0,3.0,4.0,1.0,3.0,76070.0,361017.0,48.0,31.0,477.0,327.0,32.1,26.400000000000002,0.773,4121136260.0
REC_01303,4370.0,Other/Unknown,138.892,575.0,6000000.0,0.0,910230.0,22136700.0,1814134.0,22664633.0,836.0,1260.0,17.0,15.3,43.800000000000004,16.1,14.200000000000001,1064.0,1030.0,1094.0,1037.0,901.0,868.0,32.0,39.0,35.0,44.0,0.0,0.0,0.0,0.0,44303.0,2023045.0,16.0,4.0,164.0,90.0,14.700000000000001,12.3,0.657,4120829460.0
REC_01305,4300.0,Other/Unknown,144.221,581.0,8000000.0,0.0,1441480.0,23781260.000000004,3051144.0,25774529.0,837.0,1245.0,16.5,15.3,41.900000000000006,16.0,14.200000000000001,1065.0,1031.0,1083.0,1039.0,901.0,870.0,33.0,39.0,41.0,44.0,0.0,0.0,0.0,0.0,56481.0,2126887.0,10.0,4.0,152.0,92.0,16.7,12.5,0.673,4120826010.0
REC_01306,4300.0,Other/Unknown,8.194,461.0,221000000.0,0.0,266730.0,814389.9999999999,125916.0,270130.0,4.0,4.0,0.1,0.1,0.8,15.8,15.700000000000001,1019.0,1014.0,1036.0,1032.0,863.0,859.0,82.0,76.0,0.0,0.0,81.0,75.0,53.0,45.0,110983.0,486158.0,52.0,55.0,1532.0,2166.0,21.900000000000002,23.3,0.8320000000000001,4121424910.0
REC_01307,4300.0,Bulk Water,7.176,886.0,49000000.0,0.0,388500.0,693930.0,213213.0,316478.0,119.0,221.0,7.7,10.9,5.5,25.200000000000003,24.700000000000003,1447.0,1479.0,1331.0,1320.0,965.0,966.0,22.0,16.0,63.0,38.0,0.0,0.0,0.0,0.0,35693.0,61966.0,12.0,6.0,682.0,446.0,15.8,13.100000000000001,0.722,4121070120.0
REC_01308,4300.0,Bulk Water,7.176,886.0,49000000.0,0.0,388500.0,693930.0,213213.0,316478.0,119.0,221.0,7.7,10.9,5.5,25.200000000000003,24.700000000000003,1447.0,1479.0,1331.0,1320.0,965.0,966.0,22.0,16.0,63.0,38.0,0.0,0.0,0.0,0.0,35693.0,61966.0,12.0,6.0,682.0,446.0,15.8,13.100000000000001,0.722,4121070120.0
REC_01309,4300.0,Bulk Water,6.248,449.0,53000000.0,0.0,330580.0,1178620.0,207422.0,586109.0,48.0,63.0,1.3,0.5,1.0,28.400000000000002,28.400000000000002,1150.0,1096.0,1716.0,1734.0,896.0,890.0,47.0,55.0,4.0,4.0,3.0,4.0,1.0,3.0,76070.0,361017.0,48.0,31.0,477.0,327.0,32.1,26.400000000000002,0.773,4121136260.0
REC_01311,4300.0,Nets,20562.652,650.0,121308000000.0,97935000000.0,2344630.0,6339378130.0,29396736.0,27079540000.0,26.0,2102.0,0.30000000000000004,14.8,0.4,17.0,9.9,1296.0,976.0,1035.0,964.0,947.0,759.0,57.0,18.0,3.0,36.0,0.0,1.0,0.0,1.0,6172.0,234378297.0,38.0,5.0,1180.0,197.0,22.0,10.8,0.739,4120782700.0
REC_01314,4250.0,Pumps,6.168,607.0,16000000.0,0.0,339420.0,664770.0,192676.0,293854.0,22.0,24.0,0.0,0.0,0.6000000000000001,16.900000000000002,16.900000000000002,1244.0,1232.0,1082.0,1078.0,983.0,980.0,67.0,67.0,3.0,3.0,100.0,79.0,49.0,59.0,19410.0,81729.0,0.0,7.0,466.0,383.0,10.9,13.5,0.739,4120768090.0
REC_01315,4233.0,Other/Unknown,193.287,115.0,1000000000.0,922000000.0,420060.0,76498080.0,1120280.0,78611273.0,393.0,1617.0,0.8,12.600000000000001,0.4,15.3,9.0,519.0,610.0,1236.0,954.0,442.0,517.0,100.0,47.0,0.0,28.0,13.0,0.0,0.0,0.0,17807.0,14283280.0,44.0,8.0,5313.0,464.0,33.0,15.100000000000001,0.738,4120633840.0
REC_01316,4230.0,Other/Unknown,136.22,568.0,6000000.0,0.0,1083920.0,21226470.0,2167116.0,20850508.0,875.0,1267.0,15.600000000000001,15.200000000000001,43.400000000000006,16.0,14.100000000000001,1068.0,1029.0,1093.0,1036.0,904.0,868.0,26.0,40.0,50.0,44.0,0.0,0.0,0.0,0.0,76557.0,1978742.0,23.0,3.0,496.0,89.0,18.7,12.3,0.649,4121464560.0
REC_01317,4224.49,Other/Unknown,3.484,591.0,179000000.0,0.0,305290.0,305290.0,94255.0,94255.0,31.0,31.0,1.2000000000000002,1.2000000000000002,0.7000000000000001,17.3,17.3,1246.0,1246.0,1129.0,1129.0,1004.0,1004.0,35.0,35.0,0.0,0.0,100.0,100.0,78.0,78.0,1182866.0,1182866.0,75.0,75.0,9423.0,9422.0,34.0,34.0,0.739,4120746270.0
REC_01320,4200.0,Bulk Water,1.64,1190.0,1000000.0,0.0,26490.0,26490.0,3405.0,3405.0,9.0,7.0,0.8,0.8,3.6,26.900000000000002,26.900000000000002,2443.0,2439.0,1399.0,1400.0,1325.0,1325.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,427577.0,427577.0,94.0,87.0,5397.0,5352.0,44.1,44.2,0.766,4120049040.0
REC_01321,4200.0,Pumps,252.139,116.0,1593000000.0,1472000000.0,1391140.0,122582099.99999999,3939060.0,117070852.0,475.0,1487.0,3.5,11.9,10.5,14.700000000000001,9.200000000000001,552.0,569.0,1203.0,976.0,469.0,484.0,61.0,42.0,7.0,40.0,4.0,0.0,0.0,0.0,142409.0,25100189.0,45.0,6.0,1981.0,525.0,26.400000000000002,14.700000000000001,0.738,4121384060.0
REC_01322,4200.0,Bulk Water,7173.424,840.0,44647000000.0,25545000000.0,6212260.0,1742545160.0,57172500.0,5597178500.0,91.0,724.0,10.0,12.3,4.2,22.200000000000003,19.0,1569.0,1390.0,1300.0,1239.0,1149.0,1031.0,13.0,16.0,3.0,35.0,30.0,1.0,19.0,0.0,11095.0,58193988.0,18.0,6.0,201.0,176.0,16.6,12.0,0.775,4120980480.0
REC_01323,4200.0,Bulk Water,567.595,12.0,48462000000.0,31078000000.0,1462790.0,314486410.0,5266559.0,620550688.0,2044.0,3913.0,13.4,10.3,18.8,6.4,-1.1,447.0,506.0,975.0,697.0,386.0,437.0,35.0,2.0,51.0,81.0,10.0,4.0,0.0,3.0,23276.0,2512178.0,8.0,0.0,515.0,81.0,12.9,8.5,0.674,4120585760.0
REC_01324,4200.0,Bulk Water,238.509,1424.0,9000000.0,0.0,1022970.0,29383960.0,2221256.0,44132512.0,9.0,16.0,0.1,0.1,0.5,26.0,25.5,2041.0,2135.0,1451.0,1449.0,1089.0,1068.0,68.0,88.0,9.0,3.0,100.0,90.0,100.0,87.0,349064.0,6490300.0,82.0,26.0,1798.0,1624.0,23.900000000000002,21.400000000000002,0.579,4121517820.0
REC_01325,4200.0,Bulk Water,3.478,354.0,0.0,0.0,235700.0,443230.0,83094.0,135151.0,11.0,12.0,0.2,0.2,0.6000000000000001,27.900000000000002,27.900000000000002,1192.0,1166.0,1556.0,1568.0,883.0,882.0,74.0,76.0,2.0,2.0,1.0,0.0,0.0,0.0,141916.0,282693.0,44.0,42.0,538.0,539.0,23.1,22.6,0.641,4121575760.0
REC_01326,4200.0,Nets,0.051,16.0,0.0,0.0,23010.0,23010.0,2660.0,2660.0,37.0,37.0,0.0,0.0,0.2,22.8,22.8,178.0,178.0,1804.0,1804.0,147.0,147.0,16.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,7879.0,7879.0,5.0,5.0,599.0,599.0,17.1,17.1,0.649,2120770520.0
REC_01327,4200.0,Bulk Water,6.658,475.0,11000000.0,0.0,253240.00000000003,695400.0000000001,89977.0,239549.0,5.0,5.0,0.0,0.0,0.30000000000000004,16.0,16.0,1047.0,1053.0,1043.0,1048.0,887.0,892.0,65.0,56.0,0.0,0.0,0.0,2.0,0.0,1.0,140043.0,553566.0,48.0,67.0,1747.0,1908.0,27.200000000000003,26.3,0.849,4121425670.0
REC_01328,4167.0,Other/Unknown,80.476,142.0,86000000.0,34000000.0,284350.0,29585550.0,547065.0,19990494.0,1225.0,1996.0,7.6000000000000005,12.200000000000001,1.6,11.200000000000001,7.4,558.0,542.0,1045.0,911.0,476.0,465.0,67.0,55.0,19.0,37.0,0.0,0.0,0.0,0.0,61438.0,5105369.0,79.0,5.0,2698.0,300.0,33.1,14.700000000000001,0.674,4120629190.0
REC_01329,4150.0,Nets,7.457,1239.0,0.0,0.0,594890.0,594890.0,249946.0,249946.0,395.0,395.0,3.2,3.2,27.3,24.5,24.5,2470.0,2470.0,1514.0,1514.0,1283.0,1283.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,369784.0,369784.0,85.0,85.0,656.0,656.0,24.3,24.3,0.776,5120671960.0
REC_01331,4133.0,Bulk Water,296.535,600.0,3374000000.0,3226000000.0,1281339.9999999998,76743700.0,4025736.0,103848648.0,174.0,298.0,10.0,12.0,7.6000000000000005,13.4,11.5,1406.0,1244.0,973.0,1044.0,947.0,928.0,39.0,18.0,0.0,0.0,11.0,1.0,3.0,0.0,349518.0,6290126.0,66.0,6.0,3783.0,790.0,39.2,15.600000000000001,0.901,4120003940.0
REC_01332,4125.0,Pumps,12982.534,702.0,40881000000.0,22514000000.0,8131330.0,4208435630.0,91030727.0,15377819000.0,485.0,2661.0,13.200000000000001,16.0,29.8,16.8,7.800000000000001,1280.0,836.0,1095.0,919.0,1022.0,673.0,49.0,16.0,36.0,44.0,7.0,1.0,0.0,0.0,32390.0,144793188.0,1.0,4.0,2.0,170.0,12.600000000000001,10.100000000000001,0.732,4121435880.0
REC_01333,4120.0,Pumps,7.338,16.0,43000000.0,0.0,193030.0,4800240.0,171330.0,1720487.0,1021.0,1306.0,0.0,3.0,0.1,7.0,5.7,227.0,183.0,1009.0,954.0,203.0,168.0,53.0,19.0,30.0,66.0,27.0,0.0,3.0,0.0,826.0,1252476.0,0.0,1.0,114.0,175.0,9.3,8.8,0.767,4120421970.0
REC_01334,4113.0,Bulk Water,5.139,774.0,1000000.0,0.0,372470.0,372470.0,124910.0,124910.0,55.0,55.0,1.1,1.1,1.3,17.6,17.6,1422.0,1422.0,1165.0,1165.0,1022.0,1022.0,34.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,207886.0,207886.0,40.0,40.0,2664.0,2663.0,25.200000000000003,25.200000000000003,0.723,4120824900.0
REC_01336,4100.0,Bulk Water,30.033,1452.0,0.0,0.0,617410.0,2486070.0,633739.0,1840090.0,9.0,11.0,0.2,0.30000000000000004,0.7000000000000001,25.900000000000002,25.8,2004.0,2041.0,1453.0,1457.0,1089.0,1089.0,33.0,56.0,2.0,6.0,100.0,100.0,100.0,100.0,3342380.0,5270514.0,100.0,58.0,2343.0,1576.0,30.3,27.3,0.579,4120962290.0
REC_01337,4100.0,Bulk Water,232.388,1432.0,9000000.0,0.0,1075320.0,28360990.0,2717023.0,41911266.0,10.0,16.0,0.2,0.1,0.7000000000000001,25.900000000000002,25.5,2054.0,2137.0,1451.0,1448.0,1091.0,1067.0,65.0,88.0,7.0,3.0,100.0,89.0,100.0,86.0,242057.0,6141238.0,84.0,24.0,1987.0,1619.0,28.700000000000003,21.3,0.579,4121517320.0
REC_01338,4066.67,Bulk Water,0.218,16.0,0.0,0.0,47460.00000000001,112970.0,8285.0,16043.0,1024.0,1101.0,0.1,1.3,0.2,6.800000000000001,6.300000000000001,225.0,229.0,1004.0,984.0,200.0,205.0,37.0,23.0,48.0,64.0,41.0,16.0,2.0,1.0,3600.0,9752.0,0.0,0.0,95.0,68.0,9.8,9.600000000000001,0.767,4120420270.0
REC_01339,4050.0,Pumps,20.284,165.0,5000000.0,0.0,333650.0,4473950.0,232062.0,2367601.0,590.0,946.0,10.5,16.0,14.4,12.4,10.9,691.0,756.0,1154.0,1056.0,587.0,642.0,23.0,11.0,61.0,38.0,0.0,0.0,0.0,0.0,86871.0,509301.0,9.0,4.0,185.0,166.0,15.3,12.200000000000001,0.719,4121387490.0
REC_01340,4050.0,Pumps,114.647,455.0,993000000.0,91000000.0,707480.0,19464620.0,916671.0,13879958.0,19.0,19.0,2.1,1.2000000000000002,0.30000000000000004,15.8,15.600000000000001,1094.0,1086.0,1054.0,1060.0,925.0,919.0,99.0,63.0,0.0,2.0,84.0,22.0,4.0,4.0,58942.0,6949945.0,2.0,37.0,706.0,1617.0,6.300000000000001,20.0,0.794,4120729540.0
REC_01341,4050.0,Pumps,2.931,435.0,0.0,0.0,475750.0,475750.0,203018.0,203018.0,6.0,6.0,0.8,0.8,0.1,15.700000000000001,15.700000000000001,1020.0,1020.0,1046.0,1046.0,864.0,864.0,97.0,97.0,0.0,0.0,80.0,80.0,15.0,15.0,91994.0,91994.0,17.0,17.0,2195.0,2194.0,14.600000000000001,14.600000000000001,0.794,4120728290.0
REC_01345,4000.0,Bulk Water,99.879,1195.0,121000000.0,0.0,767250.0,8311140.0,1078273.0,7555266.0,14.0,383.0,1.1,9.600000000000001,1.0,27.0,25.1,2548.0,3371.0,1415.0,1487.0,1344.0,1442.0,28.0,52.0,2.0,5.0,0.0,0.0,0.0,0.0,965348.0,2230502.0,100.0,46.0,4391.0,2399.0,39.1,18.3,0.766,4121601920.0
REC_01346,4000.0,Bulk Water,6.21,509.0,0.0,0.0,281500.0,751440.0,109488.0,270771.0,4056.0,4205.0,30.5,28.900000000000002,120.10000000000001,-0.4,-1.4000000000000001,569.0,575.0,607.0,573.0,428.0,415.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,42266.0,112493.0,0.0,0.0,115.0,50.0,8.0,7.7,0.538,4121367900.0
REC_01347,4000.0,Bulk Water,6.21,509.0,0.0,0.0,281500.0,751440.0,109488.0,270771.0,4056.0,4205.0,30.5,28.900000000000002,120.10000000000001,-0.4,-1.4000000000000001,569.0,575.0,607.0,573.0,428.0,415.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,42266.0,112493.0,0.0,0.0,115.0,50.0,8.0,7.7,0.538,4121367900.0
